County,Month,Year,Deaths,AgeGroup
Goodhue,10,2010,31,85+
Goodhue,11,2010,21,85+
Goodhue,12,2010,13,85+
Hennepin,1,2010,262,85+
Hennepin,2,2010,246,85+
Hennepin,3,2010,269,85+
Hennepin,4,2010,246,85+
Hennepin,5,2010,233,85+
Hennepin,6,2010,231,85+
Hennepin,7,2010,196,85+
Hennepin,8,2010,244,85+
Hennepin,9,2010,233,85+
Hennepin,10,2010,265,85+
Hennepin,11,2010,279,85+
Hennepin,12,2010,272,85+
Hubbard,2,2010,10,85+
Isanti,1,2010,10,85+
Isanti,2,2010,10,85+
Isanti,6,2010,10,85+
Isanti,7,2010,10,85+
Isanti,8,2010,11,85+
Isanti,9,2010,11,85+
Isanti,10,2010,10,85+
Isanti,12,2010,10,85+
Itasca,1,2010,16,85+
Itasca,2,2010,20,85+
Itasca,3,2010,13,85+
Itasca,4,2010,18,85+
Itasca,5,2010,12,85+
Itasca,6,2010,11,85+
Itasca,8,2010,14,85+
Itasca,9,2010,17,85+
Itasca,10,2010,15,85+
Itasca,11,2010,21,85+
Itasca,12,2010,21,85+
Jackson,3,2010,10,85+
Jackson,11,2010,12,85+
Kandiyohi,1,2010,13,85+
Kandiyohi,2,2010,17,85+
Kandiyohi,3,2010,19,85+
Kandiyohi,4,2010,19,85+
Kandiyohi,5,2010,16,85+
Kandiyohi,6,2010,11,85+
Kandiyohi,8,2010,10,85+
Kandiyohi,9,2010,17,85+
Kandiyohi,10,2010,17,85+
Kandiyohi,11,2010,18,85+
Kandiyohi,12,2010,16,85+
Lake,10,2010,10,85+
Le Sueur,1,2010,12,85+
Le Sueur,2,2010,10,85+
Lyon,8,2010,10,85+
Lyon,9,2010,10,85+
Lyon,10,2010,11,85+
Lyon,12,2010,12,85+
McLeod,1,2010,11,85+
McLeod,3,2010,13,85+
McLeod,4,2010,10,85+
McLeod,5,2010,13,85+
McLeod,6,2010,10,85+
McLeod,8,2010,11,85+
McLeod,9,2010,10,85+
McLeod,11,2010,17,85+
McLeod,12,2010,13,85+
Martin,1,2010,16,85+
Martin,4,2010,11,85+
Martin,6,2010,13,85+
Martin,7,2010,12,85+
Martin,8,2010,12,85+
Martin,11,2010,10,85+
Martin,12,2010,10,85+
Meeker,1,2010,10,85+
Meeker,3,2010,13,85+
Meeker,4,2010,11,85+
Meeker,7,2010,10,85+
Mille Lacs,4,2010,12,85+
Mille Lacs,10,2010,14,85+
Morrison,2,2010,10,85+
Morrison,3,2010,11,85+
Morrison,10,2010,13,85+
Morrison,12,2010,10,85+
Mower,1,2010,14,85+
Mower,2,2010,13,85+
Mower,3,2010,14,85+
Mower,4,2010,15,85+
Mower,5,2010,15,85+
Mower,8,2010,10,85+
Mower,9,2010,13,85+
Mower,10,2010,17,85+
Mower,11,2010,10,85+
Mower,12,2010,20,85+
Nicollet,2,2010,10,85+
Nicollet,3,2010,10,85+
Nobles,1,2010,10,85+
Nobles,11,2010,11,85+
Nobles,12,2010,12,85+
Olmsted,1,2010,29,85+
Olmsted,2,2010,27,85+
Olmsted,3,2010,28,85+
Olmsted,4,2010,32,85+
Olmsted,5,2010,28,85+
Olmsted,6,2010,14,85+
Olmsted,7,2010,37,85+
Olmsted,8,2010,26,85+
Olmsted,9,2010,32,85+
Olmsted,10,2010,29,85+
Olmsted,11,2010,34,85+
Olmsted,12,2010,46,85+
Otter Tail,1,2010,22,85+
Otter Tail,2,2010,19,85+
Otter Tail,3,2010,27,85+
Otter Tail,4,2010,26,85+
Otter Tail,5,2010,15,85+
Otter Tail,6,2010,35,85+
Otter Tail,7,2010,35,85+
Otter Tail,8,2010,26,85+
Otter Tail,9,2010,16,85+
Otter Tail,10,2010,16,85+
Otter Tail,11,2010,35,85+
Otter Tail,12,2010,20,85+
Pennington,11,2010,10,85+
Polk,1,2010,16,85+
Polk,2,2010,15,85+
Polk,3,2010,12,85+
Polk,6,2010,13,85+
Polk,8,2010,10,85+
Polk,10,2010,13,85+
Polk,11,2010,16,85+
Polk,12,2010,13,85+
Ramsey,1,2010,133,85+
Ramsey,2,2010,100,85+
Ramsey,3,2010,124,85+
Ramsey,4,2010,113,85+
Ramsey,5,2010,119,85+
Ramsey,6,2010,129,85+
Ramsey,7,2010,127,85+
Ramsey,8,2010,115,85+
Ramsey,9,2010,129,85+
Ramsey,10,2010,137,85+
Ramsey,11,2010,139,85+
Ramsey,12,2010,146,85+
Redwood,4,2010,11,85+
Renville,4,2010,12,85+
Renville,10,2010,10,85+
Renville,11,2010,12,85+
Renville,12,2010,11,85+
Rice,1,2010,18,85+
Rice,2,2010,15,85+
Rice,3,2010,14,85+
Rice,4,2010,17,85+
Rice,5,2010,17,85+
Rice,6,2010,11,85+
Rice,7,2010,12,85+
Rice,8,2010,11,85+
Rice,10,2010,13,85+
Rice,11,2010,13,85+
Rice,12,2010,15,85+
Rock,8,2010,13,85+
St. Louis,1,2010,72,85+
St. Louis,2,2010,62,85+
St. Louis,3,2010,61,85+
St. Louis,4,2010,68,85+
St. Louis,5,2010,84,85+
St. Louis,6,2010,61,85+
St. Louis,7,2010,52,85+
St. Louis,8,2010,65,85+
St. Louis,9,2010,51,85+
St. Louis,10,2010,77,85+
St. Louis,11,2010,61,85+
St. Louis,12,2010,79,85+
Scott,1,2010,17,85+
Scott,2,2010,10,85+
Scott,3,2010,14,85+
Scott,4,2010,17,85+
Scott,5,2010,13,85+
Scott,8,2010,16,85+
Scott,9,2010,10,85+
Scott,10,2010,10,85+
Scott,11,2010,10,85+
Scott,12,2010,17,85+
Sherburne,2,2010,11,85+
Sherburne,3,2010,21,85+
Sherburne,4,2010,14,85+
Sherburne,7,2010,18,85+
Sherburne,8,2010,15,85+
Sherburne,9,2010,10,85+
Sherburne,10,2010,17,85+
Sherburne,12,2010,24,85+
Sibley,3,2010,10,85+
Stearns,1,2010,28,85+
Stearns,2,2010,24,85+
Stearns,3,2010,30,85+
Stearns,4,2010,28,85+
Stearns,5,2010,27,85+
Stearns,6,2010,23,85+
Stearns,7,2010,28,85+
Stearns,8,2010,18,85+
Stearns,9,2010,23,85+
Stearns,10,2010,28,85+
Stearns,11,2010,26,85+
Stearns,12,2010,29,85+
Steele,1,2010,13,85+
Steele,4,2010,11,85+
Steele,7,2010,12,85+
Steele,11,2010,17,85+
Steele,12,2010,10,85+
Todd,2,2010,11,85+
Todd,7,2010,10,85+
Todd,10,2010,11,85+
Wabasha,1,2010,12,85+
Wabasha,9,2010,10,85+
Wadena,5,2010,11,85+
Wadena,11,2010,11,85+
Waseca,7,2010,12,85+
Washington,1,2010,42,85+
Washington,2,2010,27,85+
Washington,3,2010,38,85+
Washington,4,2010,34,85+
Washington,5,2010,26,85+
Washington,6,2010,38,85+
Washington,7,2010,35,85+
Washington,8,2010,24,85+
Washington,9,2010,29,85+
Washington,10,2010,40,85+
Washington,11,2010,43,85+
Washington,12,2010,37,85+
Winona,1,2010,13,85+
Winona,2,2010,10,85+
Winona,3,2010,17,85+
Winona,4,2010,11,85+
Winona,6,2010,14,85+
Winona,7,2010,13,85+
Winona,8,2010,11,85+
Winona,9,2010,12,85+
Winona,10,2010,21,85+
Winona,11,2010,13,85+
Winona,12,2010,20,85+
Wright,1,2010,26,85+
Wright,2,2010,13,85+
Wright,3,2010,16,85+
Wright,4,2010,17,85+
Wright,5,2010,19,85+
Wright,6,2010,12,85+
Wright,7,2010,14,85+
Wright,8,2010,20,85+
Wright,9,2010,22,85+
Wright,10,2010,23,85+
Wright,11,2010,16,85+
Wright,12,2010,28,85+
Hennepin,6,2011,10,1
Hennepin,4,2011,10,15-24
Hennepin,3,2011,12,25-34
Hennepin,7,2011,13,25-34
Dakota,6,2011,11,35-44
Hennepin,1,2011,20,35-44
Hennepin,2,2011,15,35-44
Hennepin,3,2011,13,35-44
Hennepin,4,2011,20,35-44
Hennepin,5,2011,14,35-44
Hennepin,6,2011,10,35-44
Hennepin,7,2011,20,35-44
Hennepin,8,2011,19,35-44
Hennepin,9,2011,18,35-44
Hennepin,10,2011,21,35-44
Hennepin,11,2011,15,35-44
Ramsey,7,2011,12,35-44
Anoka,1,2011,13,45-54
Anoka,2,2011,13,45-54
Anoka,3,2011,17,45-54
Anoka,4,2011,13,45-54
Anoka,5,2011,10,45-54
Anoka,8,2011,21,45-54
Anoka,9,2011,19,45-54
Anoka,10,2011,16,45-54
Anoka,11,2011,12,45-54
Anoka,12,2011,11,45-54
Dakota,1,2011,13,45-54
Dakota,3,2011,15,45-54
Dakota,4,2011,16,45-54
Dakota,5,2011,12,45-54
Dakota,6,2011,23,45-54
Dakota,7,2011,15,45-54
Dakota,8,2011,14,45-54
Dakota,10,2011,12,45-54
Dakota,11,2011,19,45-54
Dakota,12,2011,10,45-54
Hennepin,1,2011,37,45-54
Hennepin,2,2011,24,45-54
Hennepin,3,2011,53,45-54
Hennepin,4,2011,48,45-54
Hennepin,5,2011,44,45-54
Hennepin,6,2011,46,45-54
Hennepin,7,2011,44,45-54
Hennepin,8,2011,37,45-54
Hennepin,9,2011,34,45-54
Hennepin,10,2011,47,45-54
Hennepin,11,2011,47,45-54
Hennepin,12,2011,42,45-54
Ramsey,1,2011,23,45-54
Ramsey,2,2011,23,45-54
Ramsey,3,2011,23,45-54
Ramsey,4,2011,18,45-54
Ramsey,5,2011,28,45-54
Ramsey,6,2011,24,45-54
Ramsey,7,2011,26,45-54
Ramsey,8,2011,19,45-54
Ramsey,9,2011,24,45-54
Ramsey,10,2011,18,45-54
Ramsey,11,2011,20,45-54
Ramsey,12,2011,26,45-54
St. Louis,3,2011,14,45-54
St. Louis,6,2011,16,45-54
St. Louis,8,2011,14,45-54
St. Louis,11,2011,10,45-54
Stearns,11,2011,10,45-54
Anoka,1,2011,19,55-64
Anoka,2,2011,23,55-64
Anoka,3,2011,24,55-64
Anoka,4,2011,24,55-64
Anoka,5,2011,25,55-64
Anoka,6,2011,19,55-64
Anoka,7,2011,20,55-64
Anoka,8,2011,16,55-64
Anoka,9,2011,19,55-64
Anoka,10,2011,22,55-64
Anoka,11,2011,22,55-64
Anoka,12,2011,21,55-64
Crow Wing,9,2011,10,55-64
Dakota,1,2011,23,55-64
Dakota,2,2011,23,55-64
Dakota,3,2011,29,55-64
Dakota,4,2011,18,55-64
Dakota,5,2011,29,55-64
Dakota,6,2011,20,55-64
Dakota,7,2011,18,55-64
Dakota,8,2011,30,55-64
Dakota,9,2011,22,55-64
Dakota,10,2011,16,55-64
Dakota,11,2011,25,55-64
Dakota,12,2011,21,55-64
Hennepin,1,2011,86,55-64
Hennepin,2,2011,87,55-64
Hennepin,3,2011,76,55-64
Hennepin,4,2011,80,55-64
Hennepin,5,2011,87,55-64
Hennepin,6,2011,75,55-64
Hennepin,7,2011,78,55-64
Hennepin,8,2011,80,55-64
Hennepin,9,2011,83,55-64
Hennepin,10,2011,80,55-64
Hennepin,11,2011,80,55-64
Hennepin,12,2011,95,55-64
Olmsted,11,2011,11,55-64
Ramsey,1,2011,38,55-64
Ramsey,2,2011,32,55-64
Ramsey,3,2011,39,55-64
Ramsey,4,2011,34,55-64
Ramsey,5,2011,31,55-64
Ramsey,6,2011,43,55-64
Ramsey,7,2011,45,55-64
Ramsey,8,2011,45,55-64
Ramsey,9,2011,35,55-64
Ramsey,10,2011,33,55-64
Ramsey,11,2011,36,55-64
Ramsey,12,2011,47,55-64
St. Louis,1,2011,18,55-64
St. Louis,2,2011,18,55-64
St. Louis,3,2011,20,55-64
St. Louis,4,2011,20,55-64
St. Louis,5,2011,30,55-64
St. Louis,6,2011,20,55-64
St. Louis,7,2011,18,55-64
St. Louis,8,2011,29,55-64
St. Louis,9,2011,15,55-64
St. Louis,10,2011,21,55-64
St. Louis,11,2011,19,55-64
St. Louis,12,2011,22,55-64
Sherburne,10,2011,10,55-64
Stearns,1,2011,12,55-64
Stearns,6,2011,16,55-64
Stearns,7,2011,10,55-64
Stearns,8,2011,10,55-64
Stearns,10,2011,12,55-64
Washington,1,2011,15,55-64
Washington,2,2011,12,55-64
Washington,3,2011,14,55-64
Washington,4,2011,12,55-64
Washington,5,2011,12,55-64
Washington,7,2011,11,55-64
Washington,8,2011,12,55-64
Washington,10,2011,11,55-64
Wright,3,2011,12,55-64
Wright,9,2011,11,55-64
Anoka,1,2011,30,65-74
Anoka,2,2011,33,65-74
Anoka,3,2011,34,65-74
Anoka,4,2011,28,65-74
Anoka,5,2011,34,65-74
Anoka,6,2011,42,65-74
Anoka,7,2011,25,65-74
Anoka,8,2011,29,65-74
Anoka,9,2011,18,65-74
Anoka,10,2011,25,65-74
Anoka,11,2011,27,65-74
Anoka,12,2011,27,65-74
Cass,4,2011,12,65-74
Clay,4,2011,10,65-74
Crow Wing,7,2011,16,65-74
Crow Wing,9,2011,15,65-74
Crow Wing,11,2011,10,65-74
Dakota,1,2011,22,65-74
Dakota,2,2011,30,65-74
Dakota,3,2011,31,65-74
Dakota,4,2011,32,65-74
Dakota,5,2011,34,65-74
Dakota,6,2011,26,65-74
Dakota,7,2011,31,65-74
Dakota,8,2011,27,65-74
Dakota,9,2011,28,65-74
Dakota,10,2011,27,65-74
Dakota,11,2011,37,65-74
Dakota,12,2011,26,65-74
Goodhue,5,2011,10,65-74
Hennepin,1,2011,81,65-74
Hennepin,2,2011,95,65-74
Hennepin,3,2011,90,65-74
Hennepin,4,2011,76,65-74
Hennepin,5,2011,62,65-74
Hennepin,6,2011,90,65-74
Hennepin,7,2011,79,65-74
Hennepin,8,2011,84,65-74
Hennepin,9,2011,72,65-74
Hennepin,10,2011,96,65-74
Hennepin,11,2011,96,65-74
Hennepin,12,2011,106,65-74
Isanti,8,2011,11,65-74
Itasca,1,2011,10,65-74
Itasca,9,2011,10,65-74
Itasca,10,2011,16,65-74
Itasca,11,2011,13,65-74
Mower,3,2011,10,65-74
Olmsted,1,2011,16,65-74
Olmsted,2,2011,18,65-74
Olmsted,3,2011,13,65-74
Olmsted,6,2011,17,65-74
Olmsted,9,2011,14,65-74
Olmsted,10,2011,19,65-74
Olmsted,12,2011,13,65-74
Otter Tail,1,2011,10,65-74
Otter Tail,3,2011,10,65-74
Otter Tail,9,2011,12,65-74
Otter Tail,10,2011,10,65-74
Otter Tail,11,2011,12,65-74
Otter Tail,12,2011,12,65-74
Ramsey,1,2011,38,65-74
Ramsey,2,2011,44,65-74
Ramsey,3,2011,46,65-74
Ramsey,4,2011,52,65-74
Ramsey,5,2011,49,65-74
Ramsey,6,2011,26,65-74
Ramsey,7,2011,28,65-74
Ramsey,8,2011,49,65-74
Ramsey,9,2011,44,65-74
Ramsey,10,2011,54,65-74
Ramsey,11,2011,48,65-74
Ramsey,12,2011,42,65-74
Rice,9,2011,12,65-74
St. Louis,1,2011,24,65-74
St. Louis,2,2011,20,65-74
St. Louis,3,2011,26,65-74
St. Louis,4,2011,33,65-74
St. Louis,5,2011,17,65-74
St. Louis,6,2011,23,65-74
St. Louis,7,2011,35,65-74
St. Louis,8,2011,25,65-74
St. Louis,9,2011,26,65-74
St. Louis,10,2011,28,65-74
St. Louis,11,2011,24,65-74
St. Louis,12,2011,25,65-74
Scott,3,2011,15,65-74
Scott,12,2011,10,65-74
Sherburne,1,2011,10,65-74
Sherburne,2,2011,14,65-74
Stearns,1,2011,14,65-74
Stearns,2,2011,13,65-74
Stearns,3,2011,18,65-74
Stearns,4,2011,10,65-74
Stearns,5,2011,10,65-74
Stearns,7,2011,13,65-74
Stearns,8,2011,13,65-74
Stearns,9,2011,12,65-74
Stearns,10,2011,11,65-74
Stearns,11,2011,12,65-74
Stearns,12,2011,17,65-74
Washington,1,2011,17,65-74
Washington,2,2011,20,65-74
Washington,3,2011,15,65-74
Washington,4,2011,13,65-74
Washington,6,2011,21,65-74
Washington,7,2011,17,65-74
Washington,8,2011,13,65-74
Washington,9,2011,17,65-74
Washington,10,2011,16,65-74
Washington,11,2011,21,65-74
Washington,12,2011,22,65-74
Wright,1,2011,14,65-74
Wright,3,2011,12,65-74
Wright,5,2011,14,65-74
Wright,8,2011,12,65-74
Wright,10,2011,10,65-74
Aitkin,4,2011,12,75-84
Anoka,1,2011,48,75-84
Anoka,2,2011,38,75-84
Anoka,3,2011,34,75-84
Anoka,4,2011,39,75-84
Anoka,5,2011,34,75-84
Anoka,6,2011,22,75-84
Anoka,7,2011,30,75-84
Anoka,8,2011,34,75-84
Anoka,9,2011,46,75-84
Anoka,10,2011,47,75-84
Anoka,11,2011,22,75-84
Anoka,12,2011,50,75-84
Becker,4,2011,11,75-84
Beltrami,1,2011,13,75-84
Beltrami,4,2011,11,75-84
Benton,4,2011,12,75-84
Benton,12,2011,10,75-84
Blue Earth,1,2011,11,75-84
Blue Earth,2,2011,14,75-84
Blue Earth,4,2011,14,75-84
Blue Earth,8,2011,13,75-84
Blue Earth,10,2011,11,75-84
Brown,11,2011,11,75-84
Carlton,5,2011,15,75-84
Carlton,10,2011,11,75-84
Carver,1,2011,10,75-84
Carver,2,2011,13,75-84
Carver,4,2011,12,75-84
Carver,10,2011,14,75-84
Carver,11,2011,14,75-84
Cass,7,2011,14,75-84
Cass,10,2011,10,75-84
Chisago,1,2011,10,75-84
Chisago,2,2011,13,75-84
Chisago,3,2011,14,75-84
Chisago,6,2011,11,75-84
Chisago,9,2011,11,75-84
Clay,2,2011,11,75-84
Clay,3,2011,11,75-84
Clay,4,2011,13,75-84
Clay,5,2011,10,75-84
Clay,10,2011,10,75-84
Clay,11,2011,11,75-84
Clay,12,2011,16,75-84
Crow Wing,1,2011,10,75-84
Crow Wing,2,2011,10,75-84
Crow Wing,3,2011,14,75-84
Crow Wing,4,2011,10,75-84
Crow Wing,5,2011,18,75-84
Crow Wing,7,2011,12,75-84
Crow Wing,8,2011,16,75-84
Crow Wing,9,2011,18,75-84
Crow Wing,10,2011,17,75-84
Crow Wing,11,2011,18,75-84
Dakota,1,2011,42,75-84
Dakota,2,2011,45,75-84
Dakota,3,2011,47,75-84
Dakota,4,2011,51,75-84
Dakota,5,2011,36,75-84
Dakota,6,2011,50,75-84
Dakota,7,2011,50,75-84
Dakota,8,2011,36,75-84
Dakota,9,2011,35,75-84
Dakota,10,2011,39,75-84
Dakota,11,2011,46,75-84
Dakota,12,2011,48,75-84
Douglas,6,2011,13,75-84
Douglas,12,2011,10,75-84
Freeborn,3,2011,13,75-84
Freeborn,5,2011,10,75-84
Freeborn,7,2011,13,75-84
Goodhue,1,2011,13,75-84
Goodhue,3,2011,16,75-84
Goodhue,4,2011,15,75-84
Goodhue,5,2011,11,75-84
Goodhue,7,2011,10,75-84
Goodhue,10,2011,10,75-84
Goodhue,12,2011,10,75-84
Hennepin,1,2011,170,75-84
Hennepin,2,2011,171,75-84
Hennepin,3,2011,168,75-84
Hennepin,4,2011,155,75-84
Hennepin,5,2011,162,75-84
Hennepin,6,2011,124,75-84
Hennepin,7,2011,135,75-84
Hennepin,8,2011,135,75-84
Hennepin,9,2011,130,75-84
Hennepin,10,2011,156,75-84
Hennepin,11,2011,162,75-84
Hennepin,12,2011,173,75-84
Hubbard,9,2011,11,75-84
Itasca,2,2011,11,75-84
Itasca,4,2011,13,75-84
Itasca,5,2011,13,75-84
Itasca,6,2011,10,75-84
Itasca,7,2011,10,75-84
Itasca,8,2011,11,75-84
Itasca,10,2011,15,75-84
Itasca,11,2011,11,75-84
Kandiyohi,1,2011,13,75-84
Kandiyohi,2,2011,12,75-84
Kandiyohi,10,2011,10,75-84
Kandiyohi,11,2011,14,75-84
McLeod,1,2011,10,75-84
McLeod,6,2011,15,75-84
Morrison,6,2011,11,75-84
Mower,1,2011,12,75-84
Mower,3,2011,10,75-84
Mower,4,2011,13,75-84
Mower,12,2011,13,75-84
Nicollet,3,2011,10,75-84
Olmsted,1,2011,24,75-84
Olmsted,2,2011,13,75-84
Olmsted,3,2011,24,75-84
Olmsted,4,2011,21,75-84
Olmsted,5,2011,14,75-84
Olmsted,6,2011,21,75-84
Olmsted,7,2011,22,75-84
Olmsted,8,2011,14,75-84
Olmsted,9,2011,17,75-84
Olmsted,10,2011,17,75-84
Olmsted,11,2011,17,75-84
Olmsted,12,2011,11,75-84
Otter Tail,1,2011,17,75-84
Otter Tail,2,2011,23,75-84
Otter Tail,3,2011,13,75-84
Otter Tail,4,2011,13,75-84
Otter Tail,5,2011,13,75-84
Otter Tail,7,2011,12,75-84
Otter Tail,8,2011,13,75-84
Otter Tail,10,2011,21,75-84
Otter Tail,11,2011,24,75-84
Otter Tail,12,2011,21,75-84
Polk,1,2011,17,75-84
Polk,3,2011,12,75-84
Polk,4,2011,11,75-84
Polk,5,2011,11,75-84
Polk,9,2011,10,75-84
Ramsey,1,2011,83,75-84
Ramsey,2,2011,71,75-84
Ramsey,3,2011,82,75-84
Ramsey,4,2011,76,75-84
Ramsey,5,2011,72,75-84
Ramsey,6,2011,66,75-84
Ramsey,7,2011,65,75-84
Ramsey,8,2011,77,75-84
Ramsey,9,2011,68,75-84
Ramsey,10,2011,77,75-84
Ramsey,11,2011,81,75-84
Ramsey,12,2011,88,75-84
Rice,3,2011,16,75-84
Rice,4,2011,11,75-84
Rice,5,2011,13,75-84
Rice,9,2011,10,75-84
Rice,11,2011,14,75-84
Rice,12,2011,10,75-84
St. Louis,1,2011,45,75-84
St. Louis,2,2011,44,75-84
St. Louis,3,2011,49,75-84
St. Louis,4,2011,50,75-84
St. Louis,5,2011,56,75-84
St. Louis,6,2011,35,75-84
St. Louis,7,2011,44,75-84
St. Louis,8,2011,46,75-84
St. Louis,9,2011,35,75-84
St. Louis,10,2011,38,75-84
St. Louis,11,2011,42,75-84
St. Louis,12,2011,34,75-84
Scott,1,2011,14,75-84
Scott,2,2011,14,75-84
Scott,3,2011,17,75-84
Scott,6,2011,11,75-84
Scott,8,2011,13,75-84
Scott,9,2011,14,75-84
Scott,10,2011,10,75-84
Scott,12,2011,10,75-84
Sherburne,4,2011,11,75-84
Sherburne,9,2011,13,75-84
Sherburne,11,2011,13,75-84
Sibley,2,2011,10,75-84
Stearns,1,2011,30,75-84
Stearns,2,2011,27,75-84
Stearns,3,2011,27,75-84
Stearns,4,2011,13,75-84
Stearns,5,2011,19,75-84
Stearns,6,2011,22,75-84
Stearns,7,2011,17,75-84
Stearns,8,2011,20,75-84
Stearns,9,2011,22,75-84
Stearns,10,2011,27,75-84
Stearns,11,2011,23,75-84
Stearns,12,2011,17,75-84
Steele,12,2011,11,75-84
Washington,1,2011,30,75-84
Washington,2,2011,36,75-84
Washington,3,2011,25,75-84
Washington,4,2011,27,75-84
Washington,5,2011,26,75-84
Washington,6,2011,26,75-84
Washington,7,2011,34,75-84
Washington,8,2011,27,75-84
Washington,9,2011,27,75-84
Washington,10,2011,30,75-84
Washington,11,2011,23,75-84
Washington,12,2011,26,75-84
Winona,3,2011,14,75-84
Winona,5,2011,14,75-84
Winona,6,2011,10,75-84
Winona,10,2011,10,75-84
Wright,1,2011,22,75-84
Wright,2,2011,14,75-84
Wright,3,2011,14,75-84
Wright,4,2011,16,75-84
Wright,6,2011,11,75-84
